,age,job,marital,education,default,housing,loan,comm_type,month,day_of_week,last_contact_duration,campaign_contact_count,poutcome,cons.price.idx,cons.conf.idx,nr.employed,cluster
6146,42,technician,divorced,basic.9y,no,no,no,telephone,may,tue,474,1,nonexistent,93.994,-36.4,5191.0,1
6147,39,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,395,2,nonexistent,93.994,-36.4,5191.0,1
6148,52,management,divorced,university.degree,no,no,no,telephone,may,tue,313,1,nonexistent,93.994,-36.4,5191.0,1
6149,33,admin.,single,university.degree,no,no,no,telephone,may,tue,147,1,nonexistent,93.994,-36.4,5191.0,2
6150,60,admin.,married,university.degree,unknown,no,no,telephone,may,tue,123,2,nonexistent,93.994,-36.4,5191.0,2
6151,27,services,married,professional.course,no,no,no,telephone,may,tue,395,2,nonexistent,93.994,-36.4,5191.0,1
6152,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,93,10,nonexistent,93.994,-36.4,5191.0,2
6153,29,admin.,single,university.degree,no,no,yes,telephone,may,tue,166,9,nonexistent,93.994,-36.4,5191.0,2
6154,31,blue-collar,single,high.school,no,yes,no,telephone,may,tue,410,1,nonexistent,93.994,-36.4,5191.0,1
6155,53,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,755,1,nonexistent,93.994,-36.4,5191.0,0
6156,26,technician,married,professional.course,no,no,no,telephone,may,tue,139,2,nonexistent,93.994,-36.4,5191.0,2
6157,38,admin.,married,high.school,no,unknown,unknown,telephone,may,tue,145,2,nonexistent,93.994,-36.4,5191.0,2
6158,49,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,95,1,nonexistent,93.994,-36.4,5191.0,2
6159,35,technician,married,professional.course,no,no,no,telephone,may,tue,211,1,nonexistent,93.994,-36.4,5191.0,2
6160,55,retired,divorced,high.school,unknown,yes,no,telephone,may,tue,193,1,nonexistent,93.994,-36.4,5191.0,2
6161,44,unknown,single,basic.9y,unknown,yes,no,telephone,may,tue,88,1,nonexistent,93.994,-36.4,5191.0,2
6162,37,blue-collar,married,professional.course,no,no,no,telephone,may,tue,318,1,nonexistent,93.994,-36.4,5191.0,1
6163,39,unemployed,single,basic.9y,unknown,yes,no,telephone,may,tue,405,1,nonexistent,93.994,-36.4,5191.0,1
6164,39,management,single,university.degree,no,yes,no,telephone,may,tue,751,1,nonexistent,93.994,-36.4,5191.0,0
6165,34,admin.,married,high.school,no,yes,no,telephone,may,tue,207,1,nonexistent,93.994,-36.4,5191.0,2
6166,29,services,married,high.school,no,yes,no,telephone,may,tue,95,4,nonexistent,93.994,-36.4,5191.0,2
6167,52,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,319,1,nonexistent,93.994,-36.4,5191.0,1
6168,44,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,272,2,nonexistent,93.994,-36.4,5191.0,2
6169,55,management,married,university.degree,unknown,no,no,telephone,may,tue,142,2,nonexistent,93.994,-36.4,5191.0,2
6170,53,admin.,single,basic.6y,no,yes,no,telephone,may,tue,27,1,nonexistent,93.994,-36.4,5191.0,2
6171,32,management,single,university.degree,no,no,no,telephone,may,tue,237,2,nonexistent,93.994,-36.4,5191.0,2
6172,43,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,193,1,nonexistent,93.994,-36.4,5191.0,2
6173,46,housemaid,married,basic.4y,no,yes,no,telephone,may,tue,129,2,nonexistent,93.994,-36.4,5191.0,2
6174,52,management,divorced,university.degree,no,no,yes,telephone,may,tue,116,3,nonexistent,93.994,-36.4,5191.0,2
6175,48,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,99,1,nonexistent,93.994,-36.4,5191.0,2
6176,37,technician,married,professional.course,unknown,no,no,telephone,may,tue,345,1,nonexistent,93.994,-36.4,5191.0,1
6177,32,blue-collar,married,professional.course,no,no,yes,telephone,may,tue,151,1,nonexistent,93.994,-36.4,5191.0,2
6178,46,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,376,2,nonexistent,93.994,-36.4,5191.0,1
6179,28,services,married,high.school,no,yes,no,telephone,may,tue,485,1,nonexistent,93.994,-36.4,5191.0,1
6180,31,admin.,married,university.degree,no,yes,no,telephone,may,tue,99,1,nonexistent,93.994,-36.4,5191.0,2
6181,32,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,210,2,nonexistent,93.994,-36.4,5191.0,2
6182,44,admin.,married,unknown,no,no,no,telephone,may,tue,277,1,nonexistent,93.994,-36.4,5191.0,2
6183,39,services,married,high.school,unknown,no,no,telephone,may,tue,326,2,nonexistent,93.994,-36.4,5191.0,1
6184,29,services,single,professional.course,no,no,yes,telephone,may,tue,305,2,nonexistent,93.994,-36.4,5191.0,1
6185,30,services,married,high.school,unknown,yes,yes,telephone,may,tue,320,1,nonexistent,93.994,-36.4,5191.0,1
6186,30,management,married,basic.9y,no,yes,no,telephone,may,tue,298,1,nonexistent,93.994,-36.4,5191.0,1
6187,39,technician,married,professional.course,no,no,no,telephone,may,tue,125,1,nonexistent,93.994,-36.4,5191.0,2
6188,55,admin.,married,high.school,no,no,no,telephone,may,tue,219,1,nonexistent,93.994,-36.4,5191.0,2
6189,28,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,222,1,nonexistent,93.994,-36.4,5191.0,2
6190,52,housemaid,married,basic.4y,no,no,no,telephone,may,tue,513,1,nonexistent,93.994,-36.4,5191.0,1
6191,38,blue-collar,married,professional.course,no,yes,no,telephone,may,tue,321,1,nonexistent,93.994,-36.4,5191.0,1
6192,34,services,married,high.school,unknown,no,no,telephone,may,tue,355,1,nonexistent,93.994,-36.4,5191.0,1
6193,22,admin.,married,high.school,no,no,no,telephone,may,tue,240,2,nonexistent,93.994,-36.4,5191.0,2
6194,31,entrepreneur,divorced,high.school,no,yes,no,telephone,may,tue,383,2,nonexistent,93.994,-36.4,5191.0,1
6195,31,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,301,1,nonexistent,93.994,-36.4,5191.0,1
6196,33,self-employed,married,university.degree,no,no,no,telephone,may,tue,367,5,nonexistent,93.994,-36.4,5191.0,1
6197,31,technician,married,professional.course,no,no,no,telephone,may,tue,179,3,nonexistent,93.994,-36.4,5191.0,2
6198,34,blue-collar,single,high.school,no,no,yes,telephone,may,tue,160,1,nonexistent,93.994,-36.4,5191.0,2
6199,30,technician,married,professional.course,no,yes,no,telephone,may,tue,177,2,nonexistent,93.994,-36.4,5191.0,2
6200,29,admin.,married,high.school,no,yes,no,telephone,may,tue,181,1,nonexistent,93.994,-36.4,5191.0,2
6201,50,services,married,basic.6y,no,no,no,telephone,may,tue,377,1,nonexistent,93.994,-36.4,5191.0,1
6202,39,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,240,6,nonexistent,93.994,-36.4,5191.0,2
6203,36,services,married,high.school,no,no,yes,telephone,may,tue,1590,2,nonexistent,93.994,-36.4,5191.0,0
6204,35,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,125,4,nonexistent,93.994,-36.4,5191.0,2
6205,31,management,single,university.degree,unknown,yes,no,telephone,may,tue,174,2,nonexistent,93.994,-36.4,5191.0,2
6206,28,self-employed,single,university.degree,no,no,no,telephone,may,tue,518,2,nonexistent,93.994,-36.4,5191.0,1
6207,38,blue-collar,single,high.school,no,no,no,telephone,may,tue,280,3,nonexistent,93.994,-36.4,5191.0,2
6208,47,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,269,2,nonexistent,93.994,-36.4,5191.0,2
6209,30,services,single,high.school,no,yes,no,telephone,may,tue,394,1,nonexistent,93.994,-36.4,5191.0,1
6210,52,management,married,professional.course,no,yes,yes,telephone,may,tue,280,1,nonexistent,93.994,-36.4,5191.0,2
6211,58,admin.,married,basic.9y,unknown,no,no,telephone,may,tue,228,1,nonexistent,93.994,-36.4,5191.0,2
6212,28,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,312,2,nonexistent,93.994,-36.4,5191.0,1
6213,52,management,married,professional.course,no,yes,no,telephone,may,tue,709,1,nonexistent,93.994,-36.4,5191.0,1
6214,45,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,78,2,nonexistent,93.994,-36.4,5191.0,2
6215,31,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,33,6,nonexistent,93.994,-36.4,5191.0,2
6216,28,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,212,2,nonexistent,93.994,-36.4,5191.0,2
6217,34,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,tue,107,2,nonexistent,93.994,-36.4,5191.0,2
6218,48,blue-collar,married,high.school,unknown,yes,yes,telephone,may,tue,299,1,nonexistent,93.994,-36.4,5191.0,1
6219,33,admin.,married,basic.9y,no,yes,no,telephone,may,tue,140,2,nonexistent,93.994,-36.4,5191.0,2
6220,38,admin.,single,university.degree,no,no,no,telephone,may,tue,574,5,nonexistent,93.994,-36.4,5191.0,1
6221,37,self-employed,divorced,high.school,no,no,no,telephone,may,tue,182,1,nonexistent,93.994,-36.4,5191.0,2
6222,36,services,married,high.school,unknown,no,no,telephone,may,tue,318,3,nonexistent,93.994,-36.4,5191.0,1
6223,30,management,married,basic.9y,no,yes,no,telephone,may,tue,68,9,nonexistent,93.994,-36.4,5191.0,2
6224,59,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,tue,217,2,nonexistent,93.994,-36.4,5191.0,2
6225,40,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,211,1,nonexistent,93.994,-36.4,5191.0,2
6226,60,retired,married,university.degree,unknown,yes,no,telephone,may,tue,245,2,nonexistent,93.994,-36.4,5191.0,2
6227,36,admin.,single,university.degree,no,no,no,telephone,may,tue,363,2,nonexistent,93.994,-36.4,5191.0,1
6228,50,services,married,high.school,no,yes,no,telephone,may,tue,347,1,nonexistent,93.994,-36.4,5191.0,1
6229,38,services,married,high.school,no,yes,no,telephone,may,tue,392,3,nonexistent,93.994,-36.4,5191.0,1
6230,42,services,married,high.school,no,yes,no,telephone,may,tue,137,2,nonexistent,93.994,-36.4,5191.0,2
6231,37,technician,single,university.degree,no,yes,no,telephone,may,tue,749,2,nonexistent,93.994,-36.4,5191.0,0
6232,28,services,married,high.school,no,no,no,telephone,may,tue,498,1,nonexistent,93.994,-36.4,5191.0,1
6233,32,services,married,high.school,no,yes,no,telephone,may,tue,570,1,nonexistent,93.994,-36.4,5191.0,1
6234,49,admin.,divorced,high.school,no,yes,no,telephone,may,tue,142,1,nonexistent,93.994,-36.4,5191.0,2
6235,32,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,172,1,nonexistent,93.994,-36.4,5191.0,2
6236,44,blue-collar,married,professional.course,no,no,no,telephone,may,tue,64,1,nonexistent,93.994,-36.4,5191.0,2
6237,34,unknown,married,basic.4y,unknown,yes,no,telephone,may,tue,267,1,nonexistent,93.994,-36.4,5191.0,2
6238,40,retired,married,professional.course,no,no,no,telephone,may,tue,140,1,nonexistent,93.994,-36.4,5191.0,2
6239,42,admin.,married,high.school,no,yes,no,telephone,may,tue,453,1,nonexistent,93.994,-36.4,5191.0,1
6240,31,technician,single,professional.course,no,yes,no,telephone,may,tue,198,1,nonexistent,93.994,-36.4,5191.0,2
6241,25,admin.,married,unknown,no,no,no,telephone,may,tue,389,1,nonexistent,93.994,-36.4,5191.0,1
6242,54,technician,married,basic.4y,no,no,no,telephone,may,tue,120,2,nonexistent,93.994,-36.4,5191.0,2
6243,35,services,married,high.school,unknown,yes,no,telephone,may,tue,146,8,nonexistent,93.994,-36.4,5191.0,2
6244,49,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,27,1,nonexistent,93.994,-36.4,5191.0,2
6245,34,admin.,single,university.degree,no,yes,no,telephone,may,tue,40,3,nonexistent,93.994,-36.4,5191.0,2
6246,53,technician,married,professional.course,no,yes,yes,telephone,may,tue,92,2,nonexistent,93.994,-36.4,5191.0,2
6247,27,technician,single,professional.course,no,yes,no,telephone,may,tue,324,3,nonexistent,93.994,-36.4,5191.0,1
6248,57,management,divorced,high.school,no,no,no,telephone,may,tue,436,1,nonexistent,93.994,-36.4,5191.0,1
6249,32,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,59,4,nonexistent,93.994,-36.4,5191.0,2
6250,38,blue-collar,single,basic.4y,no,unknown,unknown,telephone,may,tue,100,2,nonexistent,93.994,-36.4,5191.0,2
6251,39,admin.,married,high.school,no,yes,no,telephone,may,tue,0,4,nonexistent,93.994,-36.4,5191.0,2
6252,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,93,2,nonexistent,93.994,-36.4,5191.0,2
6253,38,blue-collar,single,high.school,no,no,no,telephone,may,tue,364,2,nonexistent,93.994,-36.4,5191.0,1
6254,50,services,married,professional.course,unknown,no,yes,telephone,may,tue,111,3,nonexistent,93.994,-36.4,5191.0,2
6255,28,services,single,high.school,no,yes,yes,telephone,may,tue,466,2,nonexistent,93.994,-36.4,5191.0,1
6256,26,technician,married,professional.course,no,yes,no,telephone,may,tue,345,2,nonexistent,93.994,-36.4,5191.0,1
6257,34,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,tue,294,2,nonexistent,93.994,-36.4,5191.0,1
6258,53,technician,married,unknown,no,yes,no,telephone,may,tue,241,2,nonexistent,93.994,-36.4,5191.0,2
6259,45,admin.,divorced,basic.9y,no,no,no,telephone,may,tue,233,2,nonexistent,93.994,-36.4,5191.0,2
6260,50,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,149,2,nonexistent,93.994,-36.4,5191.0,2
6261,46,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,304,2,nonexistent,93.994,-36.4,5191.0,1
6262,35,blue-collar,married,high.school,no,yes,no,telephone,may,tue,134,2,nonexistent,93.994,-36.4,5191.0,2
6263,34,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,355,2,nonexistent,93.994,-36.4,5191.0,1
6264,35,technician,single,university.degree,no,yes,no,telephone,may,tue,953,3,nonexistent,93.994,-36.4,5191.0,0
6265,58,retired,married,professional.course,unknown,no,no,telephone,may,tue,427,2,nonexistent,93.994,-36.4,5191.0,1
6266,34,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,100,2,nonexistent,93.994,-36.4,5191.0,2
6267,24,unemployed,single,university.degree,no,no,yes,telephone,may,tue,121,2,nonexistent,93.994,-36.4,5191.0,2
6268,26,services,single,basic.9y,no,yes,yes,telephone,may,tue,22,2,nonexistent,93.994,-36.4,5191.0,2
6269,38,entrepreneur,married,university.degree,unknown,no,no,telephone,may,tue,477,11,nonexistent,93.994,-36.4,5191.0,1
6270,39,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,30,8,nonexistent,93.994,-36.4,5191.0,2
6271,52,technician,married,professional.course,unknown,yes,no,telephone,may,tue,160,3,nonexistent,93.994,-36.4,5191.0,2
6272,52,admin.,divorced,university.degree,no,no,no,telephone,may,tue,136,2,nonexistent,93.994,-36.4,5191.0,2
6273,37,blue-collar,married,professional.course,no,no,no,telephone,may,tue,305,2,nonexistent,93.994,-36.4,5191.0,1
6274,37,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,123,1,nonexistent,93.994,-36.4,5191.0,2
6275,29,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,103,2,nonexistent,93.994,-36.4,5191.0,2
6276,37,technician,married,university.degree,no,yes,no,telephone,may,tue,8,2,nonexistent,93.994,-36.4,5191.0,2
6277,36,unemployed,single,basic.4y,unknown,yes,no,telephone,may,tue,267,1,nonexistent,93.994,-36.4,5191.0,2
6278,39,services,married,high.school,unknown,yes,no,telephone,may,tue,399,2,nonexistent,93.994,-36.4,5191.0,1
6279,43,admin.,married,high.school,no,no,yes,telephone,may,tue,315,2,nonexistent,93.994,-36.4,5191.0,1
6280,30,self-employed,married,basic.9y,no,no,no,telephone,may,tue,3094,2,nonexistent,93.994,-36.4,5191.0,0
6281,29,technician,married,professional.course,no,no,no,telephone,may,tue,64,1,nonexistent,93.994,-36.4,5191.0,2
6282,34,technician,single,professional.course,no,no,yes,telephone,may,tue,3,1,nonexistent,93.994,-36.4,5191.0,2
6283,51,management,divorced,university.degree,no,no,no,telephone,may,tue,269,10,nonexistent,93.994,-36.4,5191.0,2
6284,48,management,divorced,university.degree,no,yes,no,telephone,may,tue,159,5,nonexistent,93.994,-36.4,5191.0,2
6285,46,admin.,single,high.school,unknown,yes,no,telephone,may,tue,182,3,nonexistent,93.994,-36.4,5191.0,2
6286,37,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,185,2,nonexistent,93.994,-36.4,5191.0,2
6287,42,technician,single,high.school,no,no,no,telephone,may,tue,359,6,nonexistent,93.994,-36.4,5191.0,1
6288,40,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,89,2,nonexistent,93.994,-36.4,5191.0,2
6289,37,admin.,married,unknown,no,yes,no,telephone,may,tue,220,2,nonexistent,93.994,-36.4,5191.0,2
6290,30,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,179,5,nonexistent,93.994,-36.4,5191.0,2
6291,46,self-employed,married,university.degree,no,yes,no,telephone,may,tue,151,5,nonexistent,93.994,-36.4,5191.0,2
6292,47,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,66,2,nonexistent,93.994,-36.4,5191.0,2
6293,60,retired,divorced,basic.4y,unknown,yes,no,telephone,may,tue,135,5,nonexistent,93.994,-36.4,5191.0,2
6294,31,services,married,high.school,no,no,no,telephone,may,tue,166,2,nonexistent,93.994,-36.4,5191.0,2
6295,43,admin.,married,high.school,no,no,no,telephone,may,tue,132,6,nonexistent,93.994,-36.4,5191.0,2
6296,38,admin.,married,university.degree,no,no,no,telephone,may,tue,141,3,nonexistent,93.994,-36.4,5191.0,2
6297,57,management,single,basic.9y,no,yes,no,telephone,may,tue,265,2,nonexistent,93.994,-36.4,5191.0,2
6298,43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,87,3,nonexistent,93.994,-36.4,5191.0,2
6299,55,technician,married,basic.6y,no,yes,no,telephone,may,tue,452,2,nonexistent,93.994,-36.4,5191.0,1
6300,48,admin.,divorced,high.school,no,no,no,telephone,may,tue,62,2,nonexistent,93.994,-36.4,5191.0,2
6301,41,technician,married,professional.course,no,no,no,telephone,may,tue,348,2,nonexistent,93.994,-36.4,5191.0,1
6302,30,technician,married,high.school,no,yes,no,telephone,may,tue,354,3,nonexistent,93.994,-36.4,5191.0,1
6303,38,technician,married,professional.course,unknown,yes,no,telephone,may,tue,153,2,nonexistent,93.994,-36.4,5191.0,2
6304,32,admin.,single,high.school,no,yes,no,telephone,may,tue,54,4,nonexistent,93.994,-36.4,5191.0,2
6305,42,management,married,basic.6y,unknown,yes,no,telephone,may,tue,89,5,nonexistent,93.994,-36.4,5191.0,2
6306,34,technician,married,professional.course,no,yes,no,telephone,may,tue,132,3,nonexistent,93.994,-36.4,5191.0,2
6307,35,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,580,2,nonexistent,93.994,-36.4,5191.0,1
6308,45,admin.,married,university.degree,unknown,yes,no,telephone,may,tue,99,6,nonexistent,93.994,-36.4,5191.0,2
6309,35,admin.,married,basic.9y,no,no,no,telephone,may,tue,34,3,nonexistent,93.994,-36.4,5191.0,2
6310,41,admin.,divorced,high.school,no,no,no,telephone,may,tue,72,3,nonexistent,93.994,-36.4,5191.0,2
6311,34,management,married,university.degree,no,yes,no,telephone,may,tue,99,2,nonexistent,93.994,-36.4,5191.0,2
6312,53,housemaid,married,basic.6y,no,unknown,unknown,telephone,may,tue,175,5,nonexistent,93.994,-36.4,5191.0,2
6313,57,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,290,2,nonexistent,93.994,-36.4,5191.0,1
6314,55,retired,married,high.school,no,yes,no,telephone,may,tue,591,5,nonexistent,93.994,-36.4,5191.0,1
6315,52,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,336,10,nonexistent,93.994,-36.4,5191.0,1
6316,30,blue-collar,divorced,basic.9y,no,no,no,telephone,may,tue,29,2,nonexistent,93.994,-36.4,5191.0,2
6317,41,admin.,single,university.degree,no,no,no,telephone,may,tue,266,4,nonexistent,93.994,-36.4,5191.0,2
6318,44,admin.,married,unknown,no,no,no,telephone,may,tue,45,2,nonexistent,93.994,-36.4,5191.0,2
6319,37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,298,3,nonexistent,93.994,-36.4,5191.0,1
6320,31,admin.,married,high.school,no,no,no,telephone,may,tue,1043,2,nonexistent,93.994,-36.4,5191.0,0
6321,30,admin.,married,university.degree,no,yes,no,telephone,may,tue,83,3,nonexistent,93.994,-36.4,5191.0,2
6322,24,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,282,2,nonexistent,93.994,-36.4,5191.0,2
6323,31,blue-collar,single,high.school,no,no,yes,telephone,may,tue,209,2,nonexistent,93.994,-36.4,5191.0,2
6324,38,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,106,2,nonexistent,93.994,-36.4,5191.0,2
6325,25,entrepreneur,single,high.school,no,yes,no,telephone,may,tue,157,2,nonexistent,93.994,-36.4,5191.0,2
6326,39,management,divorced,university.degree,no,yes,no,telephone,may,tue,197,2,nonexistent,93.994,-36.4,5191.0,2
